,pontoId,lat_pred,lon_pred
504,1578.0,-7.655428954534424,-34.594617122702864
505,1421.0,-7.113130978606081,-34.36546340078455
506,865.0,-8.927620637045273,-35.62528453841216
507,2629.0,-9.428658080739924,-35.222825570166805
508,1220.0,-7.749388282008982,-34.45637460595627
509,2031.0,-7.666972914388181,-34.388812729259854
510,2201.0,-8.27146026278866,-35.09533129608709
511,788.0,-8.777040102384452,-34.621753308727314
512,2371.0,-8.809882466952372,-33.34335448404962
513,40.0,-9.096610466263945,-34.795013109366494
514,1497.0,-8.58850599225264,-35.83765222835319
515,254.0,-9.396677597550582,-35.69949187999873
516,1079.0,-8.380618069305248,-35.04106702266691
517,413.0,-8.436716012859014,-33.97858879596377
518,1996.0,-8.331487665648448,-35.23685867063805
519,2929.0,-9.064526637063457,-35.96732405068384
520,286.0,-9.062451238103138,-34.946074228922924
521,549.0,-8.458821287569084,-34.17882421458151
522,484.0,-9.107399621411563,-35.6855411145939
523,281.0,-9.107254225435248,-33.9455176253895
524,1278.0,-9.234558765804298,-34.97454306937912
525,2348.0,-8.502484853706711,-35.12069076630248
526,285.0,-9.256766986856968,-35.40535179408523
527,108.0,-9.120227112981135,-35.46775192563244
528,1441.0,-8.002248439760969,-34.453659194875996
529,694.0,-8.647971627143352,-35.21423902139176
530,1495.0,-8.347194299673593,-35.36970498031603
531,508.0,-9.752488272800136,-34.917693984481204
532,412.0,-8.723152620970192,-34.44686904752905
533,448.0,-8.98712180074978,-34.75496811368877
534,1467.0,-7.556002597244197,-34.77682677663167
535,2523.0,-7.134205565520384,-34.67986270490589
536,1415.0,-7.833689698449244,-34.69648129842984
537,1082.0,-8.849491783671375,-35.73503689482545
538,1230.0,-8.530650989207713,-34.75885273578032
539,2522.0,-7.799514879717554,-33.70524187286383
540,1858.0,-7.766885145401702,-34.405333889461986
541,204.0,-9.226217443177116,-34.81347057310455
542,2726.0,-7.424725307550131,-34.209273254462985
543,1190.0,-8.857257866490524,-35.69659521259226
544,86.0,-9.111435047518064,-35.01540497302503
545,659.0,-8.781839358026101,-35.263859809582684
546,592.0,-9.246027586255696,-35.63198578282521
547,509.0,-9.436275035364785,-34.37776999374482
548,279.0,-8.960618930795594,-34.337865896996696
549,61.0,-8.200988434416976,-36.63176059798815
550,604.0,-8.74189367540878,-35.47209401277493
551,2114.0,-7.971732956797644,-34.25259853708352
552,4.0,-8.978698591446884,-35.32186940140117
553,201.0,-9.30487149588213,-34.43341169914943
554,760.0,-8.571591523628745,-34.83407909634539
555,1740.0,-7.742235185672223,-34.7173410298695
556,2487.0,-7.879343588892082,-33.77191405928041
557,56.0,-9.000117166061859,-35.40038593337494
558,2257.0,-7.442889852145742,-34.626580857979505
559,1049.0,-8.578002629344272,-34.816567543519696
560,1342.0,-8.824970232775684,-35.76724431054852
561,1861.0,-7.428058217093097,-34.155300907660894
562,1559.0,-7.658330369737787,-34.53907346674198
563,1579.0,-7.567261695271119,-34.629220975589924
564,1637.0,-7.70142563283186,-34.76580212273795
565,520.0,-8.946795506672299,-35.72196767578703
566,2633.0,-7.770718959868019,-36.0308649282554
567,1805.0,-7.880039011679548,-34.53010572894923
568,107.0,-9.4028544494358,-35.56285758953078
569,18.0,-9.123743531226776,-35.27534991256157
570,119.0,-9.183182957923659,-34.809834318820805
571,1410.0,-7.728131638934675,-34.600181052723926
572,706.0,-8.973288663282732,-34.1993516382336
573,1382.0,-7.828377316772695,-34.629040280529395
574,2209.0,-7.299427014896879,-34.667199310231226
575,1625.0,-8.575032205197415,-35.75814199652525
576,756.0,-8.558851312300913,-35.17657562949494
577,2322.0,-9.148177031845627,-33.96115299099557
578,1419.0,-7.7872652594852445,-34.60370684613876
579,2532.0,-7.877933905502333,-33.622645829760614
580,2559.0,-7.569579962555548,-33.40990085922471
581,1101.0,-8.52061832807426,-34.83071439976053
582,2732.0,-8.692105294725806,-34.66633576572728
583,2266.0,-7.525575774792413,-34.397586326707426
584,1875.0,-7.727218395810604,-35.09840788844129
585,1542.0,-7.791272743076673,-34.53756218428891
586,840.0,-8.557169435029248,-35.05345197626445
587,857.0,-8.583763056176908,-35.196932920200325
588,2834.0,-8.312231606615391,-33.62478121420759
589,2806.0,-7.929090003562127,-33.58571067291057
590,1815.0,-7.66485212381386,-33.77879557425489
591,2837.0,-10.880991031739896,-34.52658426266208
592,2096.0,-7.466002930147532,-34.144433541233475
593,2376.0,-7.523954768997875,-33.43307965053775
594,1849.0,-8.470166514563903,-35.11713929445011
595,1535.0,-7.4301744326609285,-34.72692981716099
596,1203.0,-7.6947079198784865,-34.31081274990171
597,1964.0,-8.333920600254734,-34.41836851968925
598,2353.0,-8.06817067492367,-33.56326356788281
599,1191.0,-8.403694424941115,-34.59909760059252
600,2394.0,-6.66460602184026,-34.35228505489208
601,2205.0,-7.4032153434923895,-34.53826221442266
602,1931.0,-7.441080158744526,-34.423177828178765
603,1639.0,-8.518494688738794,-34.99197795905492
604,1869.0,-7.599101485468179,-34.692601964076744
605,1711.0,-7.251461944764056,-33.80432958520292
606,1602.0,-7.722852038726191,-34.67322425362777
607,2407.0,-9.611155930152833,-34.54222192485304
608,907.0,-8.555948120874945,-34.91486526359711
609,2777.0,-8.867975717210474,-32.21237200174396
610,656.0,-8.253070660290533,-33.91669815318426
611,161.0,-383047343.7293135,616023826.1835623
612,1783.0,-8.145554066634762,-35.12094570132993
613,1647.0,-7.625930111802317,-35.00488743839546
614,1067.0,-8.261643405698619,-34.196461916017284
615,1407.0,-7.027107466006053,-34.47019704887086
616,2658.0,-10.010888003425567,-35.34810491053311
617,636.0,-8.796481088526882,-35.3770182831537
618,1369.0,-7.854015076679538,-34.63668810137714
619,1906.0,-7.427945959045965,-34.13896227660601
620,1247.0,-7.760440401435714,-34.53432769452615
621,2844.0,-11.057639238782219,-33.44601845659521
622,727.0,-8.517654806056505,-35.06129442840167
623,2314.0,-8.655148209494648,-34.97050770095878
624,2715.0,-9.167769871560237,-35.39170241692711
625,2780.0,-9.97688244276413,-35.19292060288831
626,2391.0,-6.7233673226293575,-34.18043202864723
627,2212.0,-7.2127213435589645,-34.38675382291484
628,2514.0,-7.426055071652107,-33.52485805300461
629,870.0,-8.650710348364086,-34.9363380952945
630,970.0,-8.515860965095364,-34.971304579394555
631,1029.0,-8.754019446009455,-35.42785933338208
632,2072.0,-7.256362333439178,-33.98238121305377
633,2741.0,-8.926969472467803,-35.74212079727261
634,318.0,-9.237683126721787,-35.89702707712354
635,267.0,-8.721797960803775,-34.28390533677751
636,1821.0,-7.723098689449891,-34.68831539692455
637,1478.0,-6.9482415212532,-34.59532577770676
638,420.0,-8.66414708684708,-34.03196797540217
639,2796.0,-8.73318761844085,-35.13786485388529
640,2025.0,-8.08974465709587,-35.56799324071407
641,693.0,-8.00208256903587,-33.99170275376683
642,654.0,-7.75423541093641,-33.82414337043913
643,283.0,-9.087448970966717,-35.63319954994897
644,1921.0,-7.381420101344107,-33.943891743010916
645,511.0,-9.549295753249806,-34.75763397481994
646,2384.0,-6.911198003380523,-33.79960434020714
647,591.0,-9.331099492048779,-35.26337458442275
648,778.0,-8.692916509877266,-34.846971475985
649,1674.0,-8.086331806509556,-34.50228188762707
650,1582.0,-7.661408243371247,-34.612939570146494
651,821.0,-8.479963055827302,-34.64614782071044
652,1078.0,-7.880143988820247,-34.135843034123404
653,868.0,-8.580907373991256,-34.31235422826028
654,843.0,-8.993129668092903,-35.56973977100159
655,1248.0,-7.690199118987099,-34.54748380926158
656,2795.0,-8.562879425609845,-33.43582288274179
657,2687.0,-9.185839461226873,-35.09685379151032
658,2153.0,-7.419927502621712,-34.64560041181328
659,730.0,-8.469654378729471,-35.14222595752089
660,1188.0,-8.160834581261263,-34.36070229548901
661,1284.0,-8.505157221902136,-34.681396538055196
662,2671.0,-9.754422547013652,-35.91317839276556
663,1162.0,-8.250394084927347,-34.185018764375265
664,2605.0,-8.596292489161755,-35.15735149058517
665,2676.0,-8.515397889184497,-36.11875917385986
666,672.0,-8.643296026938,-35.353260299322315
667,2265.0,-7.901442873941633,-34.39219682344496
668,1035.0,-8.330580581897548,-34.81707876725422
669,917.0,-8.768763672176783,-34.66409873588268
670,1816.0,-7.222188541888787,-34.282308817590966
671,2091.0,-7.5655135779738565,-34.35495044736908
672,1700.0,-7.9969035618444835,-34.47481876463945
673,579.0,-9.03825212932404,-35.52045333127613
674,1709.0,-7.220834911295119,-34.083346859227234
675,1854.0,-7.276965184133163,-34.433333860986664
676,2243.0,-7.11916814797085,-34.70021998063598
677,2043.0,-7.359015273203477,-33.949326837047586
678,2724.0,-7.853876156324542,-34.01813344732361
679,1449.0,-7.54871653808182,-34.614871661828886
680,1194.0,-8.985775658500454,-35.65064480818495
681,437.0,-8.850905230700286,-33.991650050050545
682,587.0,-9.02371778277034,-34.47796049678404
683,2078.0,-7.558508926800344,-33.797133006452334
684,1697.0,-8.014028218940785,-34.52778620386583
685,1331.0,-7.811912279347677,-34.58176522022218
686,1899.0,-7.420872471201305,-34.13541359639878
687,2273.0,-8.078224884937034,-35.49334259272436
688,431.0,-9.22335705472784,-35.70536333507744
689,1444.0,-8.44776659699205,-34.75221415315437
690,940.0,-8.559581469345433,-34.99950711907033
691,2181.0,-7.560380334465743,-34.47430754682891
692,1219.0,-7.736266243292702,-34.48077931537871
693,554.0,-8.92897912460638,-35.60527990917851
694,2535.0,-7.872156615913875,-33.32634032728845
695,1125.0,-8.344599052242458,-34.07100822655025
696,1354.0,-8.41624275497422,-35.29728180072975
697,1098.0,-9.035861831568306,-35.273236508810214
698,620.0,-9.021463933444377,-35.480706197657796
699,358.0,-9.11996796064961,-34.57010280339912
700,762.0,-8.472432171421486,-35.164792199795876
701,2825.0,33711093528459.492,11819350782291.672
702,2037.0,-7.745355685848927,-34.267418310721965
703,1199.0,-9.224824492493171,-35.53554217756914
704,1976.0,-8.231958484260462,-35.25731126567514
705,2026.0,-7.965159808295608,-35.52461445935809
706,2733.0,-9.223704002697179,-35.19391079926564
707,1730.0,-7.5221878898905885,-34.05272423699986
708,883.0,-8.877935836678834,-34.95953417323064
709,1795.0,-8.294972374850648,-35.670360298066925
710,2415.0,-6.7045628306298894,-34.05242720282045
711,2076.0,-7.579455872426575,-34.36460835527332
712,960.0,-8.439309110340393,-34.72600836351597
713,892.0,-8.803548144738446,-35.03527049962524
714,1807.0,-7.909514201265153,-34.44570052516501
715,1069.0,-8.668865660138007,-34.40155971865931
716,2457.0,-7.694873013619335,-33.55142965962858
717,1717.0,-7.7877537899911875,-34.62316618627834
718,1888.0,-8.044857988621832,-35.37325613756161
719,1800.0,-7.741055778264397,-35.11996624049205
720,761.0,-8.955268580664374,-35.80545411401367
721,273.0,-9.168464816938798,-34.801817228646684
722,2871.0,-10.306721866934861,-35.95187235730435
723,1809.0,-7.392407989623429,-34.18392240998277
724,2459.0,-6.72897237083464,-34.86184607612819
725,1746.0,-7.634795823527917,-34.45205270030565
726,1601.0,-7.537845767706086,-34.582913717962796
727,1671.0,-7.107635439839029,-34.26922600026228
728,1017.0,-7.925673500326843,-34.26884294098082
729,1584.0,-7.569119618700491,-34.752885299653585
730,298.0,-8.829456667245726,-34.532631267312524
731,801.0,-8.490470749565572,-35.31095599804566
732,1776.0,-7.418244573705262,-34.183717021508876
733,1200.0,-8.711625689345203,-35.06007549914145
734,1691.0,-7.31649484299684,-33.906558632813095
735,2943.0,-9.114944286600716,-36.339977002214205
736,951.0,-10310814905140.46,-11331455615671.432
737,1147.0,-8.435546832030722,-34.35282386963627
738,2802.0,-10.328889624967728,-33.792809459785246
739,2317.0,-7.501238312512894,-34.428845077509436
740,699.0,-9.105350377730476,-35.90252745552793
741,2868.0,-10.461297934640017,-35.19919240187104
742,2372.0,-7.451423703600982,-34.334571905084545
743,2013.0,-7.585447046788826,-34.52504595959134
744,2632.0,-7.813660238791945,-35.8538128780684
745,1530.0,-7.948998876384572,-34.393109581615704
746,2225.0,-7.425456158317083,-34.88396995359372
747,2047.0,-8.293419775769342,-34.52796301077966
748,388.0,-9.136925740160557,-35.081874620880356
749,1136.0,-8.276391390741926,-34.52611239940454
750,1773.0,-7.394844888602137,-34.31938588763933
751,2065.0,-8.275709044413128,-35.04410229576809
752,2739.0,-9.294880282764757,-34.890885237053894
753,2230.0,-7.240545716243833,-34.539125014702776
754,312.0,-9.100790873534057,-35.81621857185613
755,216.0,-9.0999324048233,-34.89387342165515
756,1981.0,-7.592771271339421,-34.4349970798079
757,47.0,-8.910658005737234,-35.21678290478279
758,2066.0,-8.504732944583047,-34.931573099079046
759,1483.0,-8.325111064934873,-35.97475977786019
760,1280.0,-8.858284900207803,-34.41147844083177
761,661.0,-9.233310470807375,-35.77034492325819
762,2695.0,-8.611145222650093,-35.96692575315768
763,2178.0,-7.408391977837595,-34.57195411452511
764,882.0,-8.802276014008575,-34.57220917974536
765,851.0,-8.65465733368491,-34.74600640410923
766,2134.0,-8.794276361681435,-35.097415129023496
767,2313.0,-7.212865036738968,-35.07200011237876
768,2092.0,-8.452681690166186,-35.1191176896832
769,613.0,-8.259055747167043,-35.0519889743774
770,1962.0,-7.4943561059478165,-34.45803818955895
771,553.0,-9.103688268044813,-35.227478802842164
772,2782.0,-9.07733765354785,-32.202908910458305
773,2.0,-9.199377651818313,-35.79075783224567
774,2932.0,-9.251057523077627,-35.723897623955
775,1145.0,-8.633527958743887,-35.67972344451472
776,2860.0,-8.44524329303949,-33.2818701159281
777,2747.0,-10.839929956572934,-35.929670366520675
778,2626.0,-7.105736550883737,-34.059552790450674
779,2790.0,-9.816852317416915,-34.89549006367372
780,49.0,-9.119144621955432,-34.80540523544698
781,878.0,-8.508026472913611,-34.69327724204119
782,497.0,-9.001274038718924,-35.603301162563696
783,1739.0,-7.198962396394643,-33.9610599096398
784,1213.0,-8.57150801934514,-35.29738996779108
785,1982.0,-7.475642512327648,-34.681089240405626
786,1728.0,-7.958929441188247,-34.4271993382726
787,869.0,-8.527957763471715,-35.12541898099405
788,158.0,-9.009644287393812,-34.794222152396415
789,2006.0,-8.508189103314372,-35.331915249236395
790,2239.0,-8.17771799778178,-35.518901577503016
791,1143.0,-8.265316907202727,-33.90449415094551
792,96.0,-9.148476924877322,-34.99768446016148
793,1443.0,-7.770149253089354,-34.56435722642682
794,2688.0,-10.31675485912964,-35.29874737861084
795,812.0,-8.42887129917872,-35.30201326752068
796,529.0,-9.062284876483032,-34.541854695701
797,277.0,-9.434626409591981,-35.52301183524729
798,211.0,-9.65090079802928,-35.512736564188124
799,2539.0,-7.600814681210334,-34.16521246330359
800,2483.0,-7.731931691708095,-33.68860019002205
801,419.0,-8.644144649938248,-33.76336442127045
802,1355.0,-7.822566182602731,-34.59601997848234
803,428.0,-9.29098295358882,-36.031014337534984
804,1345.0,-8.218715909428122,-34.49967120832793
805,928.0,-8.52131597327758,-34.858242875758236
806,244.0,-8.984887110567165,-34.44597132626102
807,2835.0,-9.4630974005977,-32.44706412548468
808,1325.0,-8.558597397525958,-35.022004654659874
809,2819.0,-8.994867567049702,-34.61954573053052
810,1503.0,-7.234849988993321,-34.4889144970992
811,2890.0,-8.468227849228267,-33.68503626750618
812,746.0,-8.524237275394526,-35.189963004990815
813,1658.0,-7.6633859552862305,-34.800459945905295
814,1988.0,-7.538632311547989,-34.6403857480564
815,1764.0,-7.883139184630439,-34.516743537348795
816,619.0,-8.740976269467073,-35.3905800190292
817,1212.0,-8.422952987026445,-34.457202906322784
818,1462.0,-7.766094802766213,-34.6915399755393
819,385.0,-9.302325872595762,-35.853550953439736
820,1900.0,-7.380285401147907,-34.26789099809726
821,1262.0,-8.386218438566413,-34.14735710748638
822,37.0,-9.44601861536725,-34.97991608153404
823,588.0,-9.001267527298314,-35.6037586926585
824,1434.0,-7.893671227388332,-34.51584327425562
825,1120.0,-8.112326358677734,-34.043119716647496
826,586.0,-8.924467933839782,-35.52799801515643
827,2917.0,-9.166053231431746,-36.13434364193202
828,2405.0,-7.192829770607396,-34.02755871266782
829,926.0,-8.501081333537272,-35.0653004470442
830,716.0,-8.976004490317463,-36.018134794108136
831,1074.0,-8.617123094104315,-34.41655486992897
832,67.0,-8.956277140366419,-34.887196142755315
833,2346.0,-7.819974904418258,-34.271217170726985
834,28.0,-9.002224407310525,-35.17763686394554
835,81.0,-9.059868333759894,-35.216146357036465
836,372.0,-9.032601524923553,-34.84453461310984
837,485.0,-9.513007404279804,-35.031010644981684
838,1803.0,-8.213709721486495,-35.085251349817895
839,2302.0,-7.4407952671869655,-34.70511791915799
840,625.0,-7.0032696102898155,-34.63298010659199
841,861.0,-8.632569252275957,-34.687034523647625
842,1706.0,-7.2404785821864674,-34.18709735293649
843,1884.0,-7.223494790847798,-34.41314234664408
844,1456.0,-8.516035881431318,-35.914423648235946
845,2634.0,-10.237878715011673,-35.41730400450647
846,401.0,-9.181329388534753,-35.799472182591785
847,1924.0,-7.662902621244867,-34.633396372826475
848,350.0,-9.056514129480318,-34.89915914096367
849,2668.0,-9.784687634101562,-34.61644675020139
850,1980.0,-8.519930926423905,-34.6108189957514
851,1531.0,-8.441618193371742,-34.965346137385474
852,369.0,-9.52913719951707,-35.31821453126911
853,1416.0,-7.720993189969068,-34.5476908437343
854,1873.0,-7.549784194464982,-35.144910333958165
855,1346.0,-7.769307100093293,-34.58192553537111
856,1001.0,-8.179323611064213,-34.319236273687096
857,2553.0,-7.557785136413764,-33.507530559117924
858,2545.0,-6.954435268722439,-33.62601868024211
859,2814.0,-8.764423071195704,-35.07878551695084
860,2355.0,-7.380119594108537,-34.641930436503344
861,601.0,-8.864039166626158,-35.39762017449675
862,223.0,-9.301623128218592,-34.44141853399951
863,1146.0,-8.779703842293126,-35.73620530350912
864,1107.0,-8.810648871790224,-35.373193539563374
865,33.0,-8.876200694390981,-34.97446065641224
866,2382.0,-6.959025918569813,-34.12871518479018
867,538.0,-9.137547551448975,-35.559723035074185
868,1329.0,-8.043325113967132,-34.40724942201278
869,1817.0,-8.377182343250059,-35.29482474849503
870,574.0,-7.0603610616832295,-34.898572206298894
871,2117.0,-7.649734752691652,-34.44745114064672
872,985.0,-8211.672310520593,-4736.404454851099
873,1788.0,-7.333895919033779,-34.34695956442146
874,2588.0,-9.215109516739854,-35.59314245045687
875,266.0,-9.143689153540258,-34.59085362061083
876,2630.0,-9.651061958160094,-36.08426380616189
877,371.0,-8.877176930354818,-34.575213613260345
878,1091.0,-8.718192892279902,-35.43584897356499
879,1665.0,-7.943017093114344,-34.53362521049304
880,1474.0,-7.681171279168505,-34.771609677360665
881,2299.0,-7.536833770030206,-34.33684122610347
882,2410.0,-6.962020562335416,-34.00618367399742
883,513.0,-9.622866574886464,-34.673275730315666
884,680.0,-8.768347485881861,-33.98648181038198
885,1928.0,-8.071494720406083,-35.29895573361994
886,26.0,-8.86469572013402,-35.15430529199677
887,1565.0,-7.710582145232417,-34.79367974571207
888,2461.0,-7.526464413489146,-33.63439109668877
889,2728.0,-7.7340767005161375,-34.034365027964846
890,1648.0,-7.3051742699422615,-34.49929638910045
891,2604.0,-7.6435917937459035,-33.93213952947332
892,2173.0,-7.424738079655061,-34.23646103998604
893,2147.0,-7.754012158295542,-34.4982850145072
894,130.0,-9.055774347277115,-35.6954896641664
895,2940.0,-9.614852406387495,-35.93976908886793
896,152.0,-9.072752875731812,-34.487336148928975
897,351.0,-9.348843193336041,-35.682479451689794
898,2509.0,-7.486927103810224,-33.937150259410004
899,962.0,-8.487069555241323,-34.94460011298057
900,1045.0,-8.761688125208863,-34.89282974820476
901,1993.0,-7.546446626741804,-33.97592297131299
902,2213.0,-8.144643379826537,-35.57144942525945
903,2244.0,-8.263350640606475,-35.486043876855874
904,1501.0,-8.484603700568227,-35.066878009253074
905,1053.0,-8.582098918713115,-34.74163420433327
906,1752.0,-7.646289842463061,-34.982039800816594
907,2729.0,-8.853684037070053,-35.261662069421064
908,2698.0,-10.176741645945865,-34.17025379124868
909,842.0,-8.46605747351516,-35.17322940995663
910,2075.0,-7.642471854219602,-34.444631399358265
911,226.0,-8.888341263270938,-34.372646197094
912,284.0,-9.19791940147882,-35.87190816719152
913,2789.0,-10.783479259818018,-34.07041130153689
914,2707.0,-10.00056101419241,-33.44375479009432
915,630.0,-9.240185319337726,-35.885692592491594
916,955.0,-7.792713608511143,-34.58372035668229
917,2456.0,-8.870739206693617,-35.44161829773432
918,2804.0,-10.685783948831533,-34.87282745911798
919,723.0,-9.17781057067628,-35.867691757881985
920,323.0,-9.135001754396791,-34.677162966846424
921,2233.0,-8.311631558946221,-35.06020452765352
922,1912.0,-8.348273343176327,-35.19554732051182
923,937.0,-8.581376083683711,-34.93801898018545
924,2879.0,-8.03971743824664,-33.608123090174566
925,2805.0,-8.898276171545337,-35.01769483522013
926,2926.0,-8.83753429930273,-36.09857640734022
927,1575.0,-7.69892007026586,-34.551381860346694
928,1488.0,-7.193821441360382,-34.21447907881481
929,2149.0,-8.359125813982104,-35.11130055508498
930,1216.0,-7.809809959543156,-34.476065054882106
931,1765.0,-8.287686199283478,-35.70423738763205
932,20.0,-9.112938747169256,-35.232476082425116
933,1340.0,-8.494144819545564,-35.02781838707101
934,332.0,-8.978120133686174,-35.11414105734273
935,1926.0,-7.884192758160344,-33.600882055095106
936,1767.0,-8.030677693023172,-33.8304578640745
937,1279.0,-7.794657695763825,-34.59354131341389
938,1860.0,-7.427836972043156,-34.167098306088654
939,1998.0,-7.623061606242288,-35.0024264521972
940,1492.0,-7.66568997749612,-33.7634403851241
941,2414.0,-7.055756635303322,-33.52646461261193
942,435.0,-9.080841359616791,-35.81116582219241
943,1799.0,-7.463916295209063,-34.20156418029475
944,79.0,-9.376253929311954,-35.56079443869104
945,1659.0,-8.411660531835558,-34.944350580310584
946,203.0,-8.937673391678633,-34.36913227328416
947,1002.0,-8.247476936724912,-34.70185527656015
948,303.0,-9.315570632436579,-35.55767836769306
949,2898.0,-9.372584008942532,-35.407267828332024
950,1989.0,-7.610424159425783,-34.96413036802818
951,824.0,-8.441922839323311,-34.83179501313745
952,462.0,-9.199209075087502,-35.912282318398
953,2674.0,-7.106719219835666,-36.24853793943799
954,2034.0,-7.644221256071182,-33.84479857913388
955,516.0,-9.681637671372538,-34.695089296870336
956,1311.0,-9.000194485006103,-35.73203830027605
957,2941.0,-9.793859221903084,-35.55330006409554
958,2924.0,-9.487975462815005,-34.74796028735317
959,458.0,-9.218923314760962,-34.43502718302558
960,2120.0,-8.167577502361327,-35.242708754900214
961,2797.0,-7.397761228866576,-33.50176852293983
962,1643.0,-7.659545420177496,-34.73421780406359
963,133.0,-8.9417115350361,-34.21763998382559
964,467.0,-9.095865053779331,-35.743526463007214
965,792.0,-8.435613280904345,-34.69943381920734
966,2746.0,-9.35692190496398,-34.865782990463835
967,2606.0,-6.9607227157557805,-33.61507797652703
968,1864.0,-7.3991375151989995,-34.10795603985573
969,2045.0,-7.513119603558171,-34.42818575681271
970,602.0,-8.738510432707457,-35.5855850094567
971,343.0,-8.875427871946021,-34.40990629314005
972,2185.0,-7.1235299889138615,-34.555098747638276
973,2460.0,-8.544763723909114,-35.002505582010464
974,163.0,-9.160631749476952,-34.9018386460843
975,1779.0,-7.49550333997176,-33.984156990578924
976,379.0,-8.802574646534794,-34.04917721191838
977,1947.0,-8.226154467717969,-33.75224090641371
978,360.0,-9.019080699880384,-34.85714282605974
979,577.0,-8.944373268221948,-35.43890885110504
980,2280.0,-7.996690881700574,-34.09954752632353
981,338.0,-8.844934505438616,-34.92228695355563
982,561.0,-8.31142672488767,-34.762814984439245
983,85.0,-8.920523771175192,-34.55878081807984
984,12.0,-9.04307201995062,-35.68348297382737
985,847.0,-8.604673157948131,-34.87347588885018
986,1433.0,-8.428578805668625,-35.409615732615734
987,2549.0,-7.757461912790668,-33.52974505712666
988,617.0,-8.992616128760542,-35.45728381417275
989,308.0,-8.761913124333201,-34.84598709012716
990,1673.0,-7.722520716598233,-34.62406333119534
991,884.0,-8.748588640342481,-34.749118072816415
992,187.0,-9.511749393652718,-35.488841779308714
993,542.0,-9.19487022753264,-34.776065052707324
994,1508.0,-8.574651887213303,-35.924542046488355
995,2765.0,-7.333172355742779,-33.52535712070018
996,335.0,-8.75888596600379,-34.19275265973877
997,126.0,-9.461432923279286,-34.73065629485321
998,242.0,-9.584146615983485,-35.660136156191776
999,1380.0,-7.699517827093707,-35.151059375891904
1000,2901.0,-9.548895727508128,-34.82752980944707
1001,2401.0,-6.826059295786072,-34.61613482987701
1002,1537.0,-8.734536408487624,-33.940605382359436
1003,621.0,-9.52406296183064,-35.82092287859595
1004,1164.0,-8.61500313581795,-34.81367992021451
1005,1276.0,-7.887158740036855,-34.118696122913846
